UniqueID,startprice.predict.Final.glmnet
10001,141.597653041055
10004,214.369802116825
10005,232.834674303998
10008,367.40061550349
10012,105.597746755693
10016,337.732412514423
10018,238.613238247384
10020,109.650505268778
10022,160.652174332765
10023,173.168918128014
10024,273.76891657444
10025,550.971476200623
10026,196.277853117297
10028,198.844061816269
10029,253.41993232975
10033,338.511135329298
10035,353.307882277413
10036,449.434572951001
10038,111.944103499577
10039,235.419659038104
10040,148.657316666851
10042,92.6006578672299
10043,255.415509015083
10044,528.422542280509
10046,495.850222312451
10047,207.507013110691
10052,192.72582102914
10053,224.308658490456
10054,87.1311209341381
10055,467.443774218372
10057,130.001749280967
10058,116.160218239239
10059,279.254055097073
10060,196.116652007862
10063,239.362856983059
10065,180.515890626436
10066,308.188229817103
10067,341.198571468941
10069,216.06960383663
10071,246.502221514773
10072,256.539424826402
10077,190.20705259194
10079,255.53372770562
10082,144.538556709556
10083,305.290750936491
10084,304.521263270261
10085,240.333753048022
10087,520.288704551859
10088,257.641288622764
10093,198.281794050129
10094,240.393206218346
10096,448.495241852243
10100,166.090393706471
10102,311.968571009643
10104,371.640337169905
10106,172.632321908531
10107,216.003676046867
10110,187.620241600735
10111,357.892007537091
10115,156.314850705319
10116,473.285642381469
10121,214.061386465195
10122,250.642626338321
10126,262.679431171421
10128,162.050973074055
10129,181.232943663373
10132,167.696992563382
10133,182.978250317901
10136,470.93768071648
10139,270.588287805958
10144,232.551756920434
10146,155.700414771644
10148,211.669944723269
10149,223.762301049915
10153,608.361940197049
10155,280.438186183466
10158,187.329188629934
10160,305.316488816308
10163,308.232981405715
10164,304.858122927558
10167,315.917693884486
10168,165.412807505406
10170,259.726520904435
10171,157.961721058557
10172,229.222921692007
10184,151.729708275686
10188,384.145506651585
10191,244.026073194877
10197,320.534150775734
10200,148.987301313866
10204,184.965765707147
10206,208.593966593857
10207,230.853152378554
10212,390.358704913272
10215,499.869959421031
10216,233.458119393523
10217,60.1191485230894
10219,454.785680044428
10221,419.758222314
10222,409.05053234013
10229,179.085330856253
10232,405.474184340075
10235,163.102838384894
10236,341.568769826681
10239,468.54655707223
10244,218.010151023088
10249,117.63241035485
10252,203.043264322615
10257,436.48681752293
10260,269.226147647379
10266,414.512340289446
10267,355.599026197261
10274,133.843585454295
10279,437.682280578926
10282,233.230891863038
10287,422.796862870477
10308,377.317373883724
10315,245.700901420993
10316,168.581452086134
10317,163.40566613258
10320,349.537072877362
10325,145.975353535752
10335,153.151549122825
10359,196.890300595728
10362,151.881540872264
10366,164.902304009953
10369,298.269316207336
10374,126.948728159126
10377,166.18672766446
10382,117.654133996218
10385,226.687973051931
10386,228.535429995505
10390,223.83508789723
10409,187.421906407612
10414,249.072612675651
10424,210.361274408594
10426,352.550864267424
10428,487.055487837808
10429,280.648534026351
10432,207.07959224857
10433,175.327021531009
10434,188.988627386506
10440,170.162890798753
10451,209.080551357897
10461,349.22980717647
10465,169.313742451053
10466,134.515850587786
10469,153.000591783223
10471,84.6707030926785
10483,254.73686417786
10485,155.970607261425
10494,108.616385539088
10498,146.054060048761
10500,232.959903255444
10503,209.944732729658
10506,229.949166696402
10508,252.342652198553
10512,86.8747545590461
10513,286.157015677095
10518,243.160136923921
10520,139.148831491539
10522,277.24090970695
10523,407.347176055775
10537,224.041480194357
10539,224.979161966442
10546,373.336547165755
10547,145.010103317491
10550,326.688639110542
10554,190.993644264566
10555,360.201534599473
10559,245.555503661704
10560,210.231053527016
10563,427.094761938401
10565,520.790708809612
10568,67.7798671435662
10574,233.255028185184
10575,188.511243503628
10583,208.907683332415
10586,163.348356333972
10587,367.844195948652
10590,399.964979573364
10591,150.376897524442
10594,477.632291622005
10596,284.354439947659
10597,318.507114896977
10601,262.684850606903
10605,616.996179548491
10609,256.480936950596
10613,337.907706132238
10614,263.764192811717
10622,200.789027440266
10629,206.0993454252
10632,213.82486033824
10637,498.167916142709
10638,113.487957288249
10643,531.045823584665
10644,517.318994320599
10645,124.699036374996
10647,365.657094064845
10649,182.946401654026
10650,657.103963631173
10651,267.760838574701
10655,318.22363625948
10660,369.696107282178
10663,158.397533943103
10665,161.094946311923
10667,142.446645530287
10668,417.316005765888
10674,222.847769993169
10676,218.490054581695
10679,231.428987738246
10681,156.260484536495
10682,376.461973502214
10690,225.743944494186
10700,286.763449298726
10707,226.057260329748
10709,152.611013475451
10710,200.896181786279
10711,189.436189843539
10718,155.979467133633
10719,310.327245387721
10724,381.561839405873
10733,177.48749623913
10735,96.5056613217497
10737,154.550663900348
10739,191.127283083691
10742,551.606793567994
10744,259.191196146991
10746,460.095552936662
10747,228.084428295781
10751,210.877311892016
10764,225.715502408632
10765,221.047074933389
10767,529.160309019525
10770,178.225215954476
10771,202.096249558584
10772,127.976266032007
10776,208.68508309881
10777,251.859069289446
10783,350.26983304249
10787,287.163529487868
10788,184.548516562045
10789,157.450029434538
10800,491.885515629237
10804,289.673600093771
10806,244.978360782757
10807,221.447657572953
10809,268.199137893899
10815,301.168723481389
10818,207.322084654059
10819,139.382905886413
10821,153.953484929733
10829,290.262837865702
10831,203.063836701031
10833,236.460276983651
10839,474.270421362347
10842,68.7831520895461
10845,413.888492553445
10847,385.777557355422
10849,249.238450782335
10850,198.965276080037
10851,219.630208586746
10852,346.495080793747
10856,196.785584503744
10857,134.832696797619
10862,195.054838203967
10865,498.668130400595
10873,186.348764283738
10874,181.331197165076
10877,267.596635517627
10878,170.323056024979
10883,359.780005459163
10884,302.623737472077
10886,357.874305132298
10888,227.552960919703
10889,339.542350670316
10890,386.772433020394
10891,230.205170757969
10893,220.72544717701
10894,490.293793335962
10903,248.57418050867
10906,166.015330242147
10909,483.06940292329
10910,375.525823538578
10911,486.447674066861
10914,188.755331886055
10915,220.669661606852
10916,172.331623306005
10921,278.040013634463
10924,455.415965377628
10925,262.545229614384
10927,193.190891086553
10928,230.836022580125
10930,272.356519923455
10932,375.40950040194
10933,281.523199325793
10934,212.820392341464
10940,184.965297331654
10945,391.433791412978
10946,214.800224904722
10947,345.808342552986
10948,89.3470102728552
10949,117.34562684091
10951,681.853725169757
10953,366.397128169052
10954,208.770633254623
10956,248.21916495482
10959,140.44154918647
10964,293.734422880612
10968,231.376296576228
10969,143.810800678408
10975,400.77350028747
10977,234.517517351603
10978,135.786929265095
10980,302.766685274172
10981,185.484229958995
10982,604.470167285436
10983,449.29067651432
10984,284.013379180805
10985,495.139957062539
10987,332.059206981177
