"UniqueID","startprice.log10","startprice.log10.cut.fctr","startprice.log10.predict.RFE.X.glm","startprice.log10.predict.RFE.X.glm.err","startprice.log10.predict.RFE.X.glm.err.abs","startprice.log10.predict.RFE.X.glm.accurate","startprice.log10.predict.RFE.X.bayesglm","startprice.log10.predict.RFE.X.bayesglm.err","startprice.log10.predict.RFE.X.bayesglm.err.abs","startprice.log10.predict.RFE.X.bayesglm.accurate","startprice.log10.predict.RFE.X.glmnet","startprice.log10.predict.RFE.X.glmnet.err","startprice.log10.predict.RFE.X.glmnet.err.abs","startprice.log10.predict.RFE.X.glmnet.accurate","startprice.log10.predict.RFE.X.rpart","startprice.log10.predict.RFE.X.rpart.err","startprice.log10.predict.RFE.X.rpart.err.abs","startprice.log10.predict.RFE.X.rpart.accurate","startprice.log10.predict.RFE.X.gbm","startprice.log10.predict.RFE.X.gbm.err","startprice.log10.predict.RFE.X.gbm.err.abs","startprice.log10.predict.RFE.X.gbm.accurate","startprice.log10.predict.RFE.X.rf","startprice.log10.predict.RFE.X.rf.err","startprice.log10.predict.RFE.X.rf.err.abs","startprice.log10.predict.RFE.X.rf.accurate","startprice.log10.predict.RFE.X.svmLinear","startprice.log10.predict.RFE.X.svmLinear.err","startprice.log10.predict.RFE.X.svmLinear.err.abs","startprice.log10.predict.RFE.X.svmLinear.accurate","startprice.log10.predict.RFE.X.svmLinear2","startprice.log10.predict.RFE.X.svmLinear2.err","startprice.log10.predict.RFE.X.svmLinear2.err.abs","startprice.log10.predict.RFE.X.svmLinear2.accurate","startprice.log10.predict.RFE.X.svmPoly","startprice.log10.predict.RFE.X.svmPoly.err","startprice.log10.predict.RFE.X.svmPoly.err.abs","startprice.log10.predict.RFE.X.svmPoly.accurate","startprice.log10.predict.RFE.X.svmRadial","startprice.log10.predict.RFE.X.svmRadial.err","startprice.log10.predict.RFE.X.svmRadial.err.abs","startprice.log10.predict.RFE.X.svmRadial.accurate","startprice.log10.predict.RFE.X.earth","startprice.log10.predict.RFE.X.earth.err","startprice.log10.predict.RFE.X.earth.err.abs","startprice.log10.predict.RFE.X.earth.accurate","startprice.log10.predict.RFE.X.bagEarth","startprice.log10.predict.RFE.X.bagEarth.err","startprice.log10.predict.RFE.X.bagEarth.err.abs","startprice.log10.predict.RFE.X.bagEarth.accurate","startprice.log10.predict.RFE.X.Interact.glmnet","startprice.log10.predict.RFE.X.Interact.glmnet.err","startprice.log10.predict.RFE.X.Interact.glmnet.err.abs","startprice.log10.predict.RFE.X.Interact.glmnet.accurate","startprice.log10.predict.RFE.X.YeoJohnson.glmnet","startprice.log10.predict.RFE.X.YeoJohnson.glmnet.err","startprice.log10.predict.RFE.X.YeoJohnson.glmnet.err.abs","startprice.log10.predict.RFE.X.YeoJohnson.glmnet.accurate","startprice.log10.predict.RFE.X.center.scale.glmnet","startprice.log10.predict.RFE.X.center.scale.glmnet.err","startprice.log10.predict.RFE.X.center.scale.glmnet.err.abs","startprice.log10.predict.RFE.X.center.scale.glmnet.accurate","startprice.log10.predict.RFE.X.spatialSign.glmnet","startprice.log10.predict.RFE.X.spatialSign.glmnet.err","startprice.log10.predict.RFE.X.spatialSign.glmnet.err.abs","startprice.log10.predict.RFE.X.spatialSign.glmnet.accurate","startprice.log10.predict.Ensemble.glmnet","startprice.log10.predict.Ensemble.glmnet.err","startprice.log10.predict.Ensemble.glmnet.err.abs","startprice.log10.predict.Ensemble.glmnet.accurate"
10001,2.20409283840254,"(2.16,3]",2.07923847288551,-0.124854365517028,0.124854365517028,FALSE,2.09015639912631,-0.113936439276232,0.113936439276232,FALSE,2.19610855301753,-0.00798428538501073,0.00798428538501073,FALSE,2.26053786943865,0.0564450310361093,0.0564450310361093,FALSE,2.25229359310442,0.0482007547018766,0.0482007547018766,FALSE,2.22387805751195,0.019785219109413,0.019785219109413,FALSE,2.20906363895235,0.00497080054981547,0.00497080054981547,FALSE,2.18182520699349,-0.022267631409052,0.022267631409052,FALSE,2.19637889683951,-0.00771394156303096,0.00771394156303096,FALSE,2.28136139591983,0.0772685575172871,0.0772685575172871,FALSE,2.18644168314808,-0.0176511552544607,0.0176511552544607,FALSE,2.11091424952538,-0.0931785888771555,0.0931785888771555,FALSE,2.19610855301753,-0.00798428538501073,0.00798428538501073,FALSE,2.19459101694511,-0.00950182145743028,0.00950182145743028,FALSE,2.19610855301753,-0.00798428538501028,0.00798428538501028,FALSE,2.21069397695662,0.00660113855408451,0.00660113855408451,FALSE,2.20157399556462,-0.00251884283791526,0.00251884283791526,FALSE
10004,2.37106786227174,"(2.16,3]",2.3631008946221,-0.00796696764964011,0.00796696764964011,FALSE,2.36067912948978,-0.0103887327819581,0.0103887327819581,FALSE,2.34325022463522,-0.0278176376365162,0.0278176376365162,FALSE,2.26053786943865,-0.110529992833088,0.110529992833088,FALSE,2.25803512450267,-0.113032737769068,0.113032737769068,FALSE,2.30674741026867,-0.0643204520030691,0.0643204520030691,FALSE,2.33697328650217,-0.034094575769565,0.034094575769565,FALSE,2.34072202491885,-0.0303458373528902,0.0303458373528902,FALSE,2.3395503138504,-0.0315175484213386,0.0315175484213386,FALSE,2.3533749229062,-0.0176929393655314,0.0176929393655314,FALSE,2.31306043987861,-0.0580074223931297,0.0580074223931297,FALSE,2.35483146496185,-0.0162363973098816,0.0162363973098816,FALSE,2.34325022463522,-0.0278176376365162,0.0278176376365162,FALSE,2.34071879208805,-0.0303490701836817,0.0303490701836817,FALSE,2.34325022463522,-0.0278176376365158,0.0278176376365158,FALSE,2.35740819643543,-0.0136596658363066,0.0136596658363066,FALSE,2.34145998508795,-0.0296078771837873,0.0296078771837873,FALSE
10005,2.301008280397,"(2.16,3]",2.42964587883843,0.128637598441427,0.128637598441427,FALSE,2.43406031043184,0.133052030034836,0.133052030034836,FALSE,2.45126653795224,0.150258257555239,0.150258257555239,FALSE,2.42660510048345,0.125596820086455,0.125596820086455,FALSE,2.43085908199085,0.129850801593855,0.129850801593855,FALSE,2.40702826130142,0.106019980904417,0.106019980904417,FALSE,2.38909192779874,0.0880836474017448,0.0880836474017448,FALSE,2.35262969671725,0.0516214163202551,0.0516214163202551,FALSE,2.35762522402208,0.056616943625083,0.056616943625083,FALSE,2.36566398200165,0.0646557016046532,0.0646557016046532,FALSE,2.45173925352198,0.150730973124976,0.150730973124976,FALSE,2.46433726583087,0.163328985433866,0.163328985433866,FALSE,2.45126653795224,0.150258257555239,0.150258257555239,FALSE,2.45383236395759,0.152824083560586,0.152824083560586,FALSE,2.45126653795224,0.150258257555238,0.150258257555238,FALSE,2.43102834287885,0.130020062481853,0.130020062481853,FALSE,2.39235089565137,0.0913426152543724,0.0913426152543724,FALSE
10008,2.51850077923964,"(2.16,3]",2.54060880383055,0.0221080245909162,0.0221080245909162,FALSE,2.54226125411364,0.0237604748740003,0.0237604748740003,FALSE,2.55800468580943,0.0395039065697937,0.0395039065697937,FALSE,2.594138321451,0.075637542211358,0.075637542211358,FALSE,2.52332860986002,0.00482783062038594,0.00482783062038594,FALSE,2.5319877758326,0.0134869965929618,0.0134869965929618,FALSE,2.53612913447821,0.0176283552385699,0.0176283552385699,FALSE,2.51881588582909,0.000315106589455105,0.000315106589455105,FALSE,2.54486743030712,0.0263666510674789,0.0263666510674789,FALSE,2.49221821303489,-0.0262825662047468,0.0262825662047468,FALSE,2.49379120886494,-0.0247095703746933,0.0247095703746933,FALSE,2.54945805446305,0.0309572752234155,0.0309572752234155,FALSE,2.55800468580943,0.0395039065697937,0.0395039065697937,FALSE,2.55844464091636,0.0399438616767247,0.0399438616767247,FALSE,2.55800468580943,0.0395039065697942,0.0395039065697942,FALSE,2.56282789578254,0.0443271165429038,0.0443271165429038,FALSE,2.51776310177161,-0.000737677468030551,0.000737677468030551,FALSE
10012,1.99995656838019,"(1.32,2.16]",1.95154062819127,-0.0484159401889213,0.0484159401889213,FALSE,1.95835478926874,-0.0416017791114573,0.0416017791114573,FALSE,1.97283434061612,-0.0271222277640732,0.0271222277640732,FALSE,1.99654989342276,-0.00340667495743463,0.00340667495743463,FALSE,2.02240968121941,0.0224531128392209,0.0224531128392209,FALSE,1.94575842189596,-0.0541981464842336,0.0541981464842336,FALSE,2.04095771989278,0.0410011515125854,0.0410011515125854,FALSE,2.00340224842532,0.00344568004512635,0.00344568004512635,FALSE,2.00347178166085,0.00351521328065929,0.00351521328065929,FALSE,2.16701494514708,0.167058376766889,0.167058376766889,FALSE,1.91320342262339,-0.0867531457568038,0.0867531457568038,FALSE,1.93077606109421,-0.0691805072859792,0.0691805072859792,FALSE,1.97283434061612,-0.0271222277640732,0.0271222277640732,FALSE,1.97400161653996,-0.0259549518402349,0.0259549518402349,FALSE,1.97283434061612,-0.0271222277640739,0.0271222277640739,FALSE,2.06088153510617,0.0609249667259741,0.0609249667259741,FALSE,1.97249511001457,-0.0274614583656221,0.0274614583656221,FALSE
10016,2.53775614928261,"(2.16,3]",2.5821292824615,0.0443731331788855,0.0443731331788855,FALSE,2.582350064483,0.0445939152003905,0.0445939152003905,FALSE,2.58275653920889,0.0450003899262756,0.0450003899262756,FALSE,2.594138321451,0.0563821721683819,0.0563821721683819,FALSE,2.58504630587881,0.0472901565961963,0.0472901565961963,FALSE,2.51159185489057,-0.0261642943920428,0.0261642943920428,FALSE,2.55499862027892,0.0172424709963068,0.0172424709963068,FALSE,2.60212712723898,0.0643709779563668,0.0643709779563668,FALSE,2.60575534581174,0.0679991965291222,0.0679991965291222,FALSE,2.54522352958946,0.00746738030684346,0.00746738030684346,FALSE,2.62667913262714,0.0889229833445238,0.0889229833445238,FALSE,2.58640122176588,0.0486450724832634,0.0486450724832634,FALSE,2.58275653920889,0.0450003899262756,0.0450003899262756,FALSE,2.58461468251743,0.0468585332348144,0.0468585332348144,FALSE,2.58275653920889,0.0450003899262761,0.0450003899262761,FALSE,2.56027028473534,0.0225141354527247,0.0225141354527247,FALSE,2.50665323282685,-0.031102916455763,0.031102916455763,FALSE
10018,2.32217793138498,"(2.16,3]",2.34693655636683,0.0247586249818568,0.0247586249818568,FALSE,2.34824457959829,0.0260666482133138,0.0260666482133138,FALSE,2.31585988289193,-0.00631804849304585,0.00631804849304585,FALSE,2.26053786943865,-0.0616400619463273,0.0616400619463273,FALSE,2.34661340973611,0.0244354783511302,0.0244354783511302,FALSE,2.29127517173232,-0.0309027596526548,0.0309027596526548,FALSE,2.34845407328944,0.0262761419044639,0.0262761419044639,FALSE,2.33656399879309,0.0143860674081098,0.0143860674081098,FALSE,2.3498338462147,0.0276559148297242,0.0276559148297242,FALSE,2.34136087325647,0.0191829418714944,0.0191829418714944,FALSE,2.31306043987861,-0.0091174915063692,0.0091174915063692,FALSE,2.33319029830985,0.0110123669248705,0.0110123669248705,FALSE,2.31585988289193,-0.00631804849304585,0.00631804849304585,FALSE,2.31531193700416,-0.00686599438081359,0.00686599438081359,FALSE,2.31585988289193,-0.00631804849304496,0.00631804849304496,FALSE,2.35767221677871,0.0354942853937339,0.0354942853937339,FALSE,2.30650960429788,-0.0156683270870954,0.0156683270870954,FALSE
10020,1.97772360528885,"(1.32,2.16]",1.99389432720825,0.0161707219194047,0.0161707219194047,FALSE,1.99478632426552,0.0170627189766699,0.0170627189766699,FALSE,2.01379500305197,0.0360713977631175,0.0360713977631175,FALSE,1.99654989342276,0.0188262881339101,0.0188262881339101,FALSE,2.02151675806134,0.0437931527724913,0.0437931527724913,FALSE,1.9669154104562,-0.0108081948326473,0.0108081948326473,FALSE,2.04262374607451,0.0649001407856653,0.0649001407856653,FALSE,2.0372896790689,0.0595660737800483,0.0595660737800483,FALSE,2.02487058556625,0.0471469802774005,0.0471469802774005,FALSE,2.03453344716846,0.0568098418796106,0.0568098418796106,FALSE,1.98638486112039,0.00866125583154309,0.00866125583154309,FALSE,2.00293692315178,0.0252133178629335,0.0252133178629335,FALSE,2.01379500305197,0.0360713977631175,0.0360713977631175,FALSE,2.01275501504768,0.0350314097588316,0.0350314097588316,FALSE,2.01379500305196,0.0360713977631171,0.0360713977631171,FALSE,2.03498691700775,0.0572633117189032,0.0572633117189032,FALSE,1.952222580797,-0.0255010244918472,0.0255010244918472,FALSE
10022,2.27300127206374,"(2.16,3]",2.3158734942817,0.0428722222179663,0.0428722222179663,FALSE,2.30637915975516,0.0333778876914264,0.0333778876914264,FALSE,2.23027247971077,-0.0427287923529667,0.0427287923529667,FALSE,2.26053786943865,-0.0124634026250892,0.0124634026250892,FALSE,2.18827718884752,-0.0847240832162206,0.0847240832162206,FALSE,2.2383219327932,-0.0346793392705367,0.0346793392705367,FALSE,2.25145625834352,-0.0215450137202224,0.0215450137202224,FALSE,2.25725182384902,-0.0157494482147165,0.0157494482147165,FALSE,2.24608420090945,-0.0269170711542874,0.0269170711542874,FALSE,2.29831391458804,0.0253126425242978,0.0253126425242978,FALSE,2.31306043987861,0.040059167814869,0.040059167814869,FALSE,2.19192643095684,-0.0810748411069016,0.0810748411069016,FALSE,2.23027247971077,-0.0427287923529667,0.0427287923529667,FALSE,2.22008072897491,-0.0529205430888253,0.0529205430888253,FALSE,2.23027247971077,-0.0427287923529662,0.0427287923529662,FALSE,2.1694946517439,-0.103506620319842,0.103506620319842,FALSE,2.28966074625381,0.0166594741900714,0.0166594741900714,FALSE
10023,2.11390994375404,"(1.32,2.16]",2.15618325576758,0.042273312013541,0.042273312013541,FALSE,2.1651755036889,0.0512655599348633,0.0512655599348633,FALSE,2.21862940332669,0.104719459572649,0.104719459572649,FALSE,2.26053786943865,0.146627925684611,0.146627925684611,FALSE,2.19984878432876,0.0859388405747201,0.0859388405747201,FALSE,2.18357036832041,0.0696604245663734,0.0696604245663734,FALSE,2.16913381418016,0.0552238704261216,0.0552238704261216,FALSE,2.17447715673397,0.0605672129799339,0.0605672129799339,FALSE,2.17401299808522,0.0601030543311833,0.0601030543311833,FALSE,2.14512341210059,0.0312134683465501,0.0312134683465501,FALSE,2.18644168314808,0.0725317393940412,0.0725317393940412,FALSE,2.15549842422397,0.0415884804699318,0.0415884804699318,FALSE,2.21862940332669,0.104719459572649,0.104719459572649,FALSE,2.23481201710775,0.120902073353716,0.120902073353716,FALSE,2.21862940332669,0.10471945957265,0.10471945957265,FALSE,2.16828197558995,0.0543720318359178,0.0543720318359178,FALSE,2.14980049269278,0.0358905489387462,0.0358905489387462,FALSE
