UniqueID,Probability1
11865,0.975786879346366
11871,0.847732010762288
11875,0.892073892114658
11877,0.953625294181759
11878,0.0438935889864097
11881,0.78059792186643
11891,0.979906246605098
11893,0.0909413729895183
11901,0.54581940801845
11902,0.928794150298374
11906,0.945634809801958
11913,0.982075543372148
11914,0.0377439740169452
11918,0.161779564202789
11922,0.98456851554528
11923,0.980679710230737
11924,0.0672796772513086
11925,0.98026032159572
11927,0.974437654611069
11930,0.978297013584736
11933,0.535990000043799
11937,0.968338232147806
11938,0.169393075229055
11940,0.931353910190589
11941,0.850734796569775
11942,0.980953947116363
11944,0.901791441383963
11945,0.976852259891567
11946,0.966045299509251
11947,0.981470963858542
11949,0.968816665750418
11950,0.98479626648467
11953,0.98075778093742
11955,0.978317631260111
11956,0.979225990558664
11957,0.924822532489206
11959,0.954521116790507
11960,0.907912741189764
11961,0.787471094798371
11966,0.964727950895263
11967,0.974343573140262
11968,0.537459533138636
11969,0.173626732573695
11970,0.208762928592058
11971,0.268485143502389
11972,0.946294929403079
11973,0.978077088773769
11974,0.981411713643899
11975,0.989583294446689
11976,0.114296502747144
11977,0.926927761602642
11978,0.0903262741936453
11979,0.959972296339645
11980,0.964897244933105
11981,0.888235640849606
11982,0.913041299041938
11983,0.974849793326883
11984,0.97984760236375
11985,0.978304067140438
11987,0.954587153380624
11989,0.977940284122428
11990,0.935027479444226
11991,0.981258557645108
11992,0.667737434749962
11993,0.965195200214853
11995,0.0514479989700387
11996,0.933436942783357
11997,0.047052767683374
12000,0.975946144973121
12001,0.8965914046891
12002,0.979953940912228
12003,0.959316921744766
12004,0.982019469971425
12005,0.982495061525587
12006,0.671770452972649
12007,0.935706614466941
12008,0.0241661797297265
12009,0.928515822374422
12010,0.897154129902446
12011,0.976496280740056
12015,0.96029170900992
12017,0.96266224716058
12018,0.979175430365669
12019,0.974995284802355
12020,0.897513349816953
12021,0.980536745027797
12022,0.96528958178501
12023,0.975497159199968
12025,0.958506913591753
12026,0.976537244415871
12027,0.93519954847121
12028,0.0224249416421721
12029,0.966097996829356
12030,0.9794956627885
12031,0.98006400384702
12032,0.151309969139063
12033,0.081140511558604
12034,0.954779315879631
12039,0.512113908183408
12041,0.366695808825937
12042,0.892067910801615
12044,0.960399080003912
12045,0.968295504876253
12046,0.34051373550143
12048,0.915143937117618
12049,0.975839545169483
12051,0.976595436206344
12053,0.738566144586228
